ts,device_id,temp,humidity,co,lpg,smoke,nh3,motion,light
2019-10-21 06:00:00,sensor_1,18.0,62.58,0.001978,0.000726,0.000824,0.009092,0,1
2019-10-21 07:00:00,sensor_1,18.0,64.59,0.002697,0.000728,0.00067,0.009808,1,1
2019-10-21 08:00:00,sensor_1,18.0,64.08,0.002726,0.001215,0.001271,0.013093,0,1
2019-10-21 09:00:00,sensor_1,18.0,65.11,0.001819,0.000692,0.000532,0.0103,0,1
2019-10-21 10:00:00,sensor_1,18.0,65.15,0.001629,0.00108,0.000852,0.009314,0,1
2019-10-21 11:00:00,sensor_1,18.0,62.95,0.001438,0.00087,0.000993,0.004276,0,1
2019-10-21 12:00:00,sensor_1,18.21,62.5,0.000665,0.001209,0.001278,0.007905,0,1
2019-10-21 13:00:00,sensor_1,18.72,61.59,0.001015,0.000854,0.001351,0.009596,0,1
2019-10-21 14:00:00,sensor_1,19.94,61.5,0.003272,0.000573,0.00116,0.009064,0,1
2019-10-21 15:00:00,sensor_1,20.48,58.73,0.003873,0.001338,0.001149,0.008727,0,1
2019-10-21 16:00:00,sensor_1,21.06,57.18,0.005775,0.00217,0.001085,0.006557,1,1
2019-10-21 17:00:00,sensor_1,22.04,53.32,0.006754,0.000993,0.001092,0.003415,1,1
2019-10-21 18:00:00,sensor_1,22.64,55.2,0.007606,0.001076,0.001258,0.006248,1,1
2019-10-21 19:00:00,sensor_1,22.3,57.14,0.006346,0.001233,0.00099,0.007824,0,1
2019-10-21 20:00:00,sensor_1,23.15,54.83,0.010657,0.001248,0.00062,0.007291,0,1
2019-10-21 21:00:00,sensor_1,23.07,54.81,0.008743,0.001316,0.000757,0.004299,0,1
2019-10-21 22:00:00,sensor_1,22.55,55.12,0.005842,0.001244,0.000891,0.007466,0,0
2019-10-21 23:00:00,sensor_1,22.46,54.8,0.00815,0.001284,0.000979,0.00936,0,0
2019-10-22 00:00:00,sensor_1,21.52,56.62,0.006841,0.001591,0.001312,0.00869,1,0
2019-10-22 01:00:00,sensor_1,21.58,58.13,0.005264,0.001023,0.000986,0.009611,1,0
2019-10-22 02:00:00,sensor_1,20.49,60.06,0.002884,0.000418,0.001128,0.008598,0,0
2019-10-22 03:00:00,sensor_1,19.97,60.01,0.000984,4.9e-05,0.001168,0.011675,0,0
2019-10-22 04:00:00,sensor_1,19.35,59.0,0.001067,0.000666,0.001037,0.010788,0,0
2019-10-22 05:00:00,sensor_1,18.89,59.73,0.001419,0.001708,0.000915,0.013135,1,1
2019-10-22 06:00:00,sensor_1,18.56,61.52,0.00033,0.001007,0.001017,0.008749,0,1
2019-10-22 07:00:00,sensor_1,18.73,63.07,0.002004,0.000887,0.000553,0.00955,0,1
2019-10-22 08:00:00,sensor_1,18.0,58.54,0.002037,0.000635,0.00112,0.010461,1,1
2019-10-22 09:00:00,sensor_1,18.59,61.41,0.00077,0.00032,0.001161,0.0116,0,1
2019-10-22 10:00:00,sensor_1,18.29,59.04,0.000601,0.001014,0.000921,0.009821,0,1
2019-10-22 11:00:00,sensor_1,18.68,61.99,0.000871,0.00135,0.001283,0.009775,0,1
2019-10-22 12:00:00,sensor_1,19.18,60.2,0.001385,0.001309,0.000911,0.009151,0,1
2019-10-22 13:00:00,sensor_1,20.29,60.33,0.004407,0.001566,0.001156,0.013516,1,1
2019-10-22 14:00:00,sensor_1,21.26,57.29,0.004537,0.000898,0.001124,0.007263,0,1
2019-10-22 15:00:00,sensor_1,21.81,56.69,0.006151,0.000857,0.001101,0.006948,0,1
2019-10-22 16:00:00,sensor_1,22.71,54.61,0.007244,0.001812,0.001516,0.004617,1,1
2019-10-22 17:00:00,sensor_1,23.41,53.33,0.008596,0.001266,0.001122,0.005043,1,1
2019-10-22 18:00:00,sensor_1,24.03,53.64,0.009406,0.001279,0.000857,0.003761,1,1
2019-10-22 19:00:00,sensor_1,23.7,51.92,0.010115,0.001027,0.001737,0.004878,1,1
2019-10-22 20:00:00,sensor_1,24.3,52.44,0.009926,0.001219,0.000695,0.0009,0,1
2019-10-22 21:00:00,sensor_1,24.21,52.82,0.011788,0.002009,0.001489,0.007161,1,0
2019-10-22 22:00:00,sensor_1,24.41,51.3,0.010686,0.002228,0.000551,0.007033,0,0
2019-10-22 23:00:00,sensor_1,24.42,50.25,0.010409,0.000451,0.000385,0.006048,0,0
2019-10-23 00:00:00,sensor_1,23.39,52.34,0.008675,0.000444,0.001606,0.001999,0,0
2019-10-23 01:00:00,sensor_1,22.62,51.27,0.008395,0.000487,0.001067,0.003631,1,0
2019-10-23 02:00:00,sensor_1,21.37,55.94,0.00471,0.000637,0.001139,0.005987,0,0
2019-10-23 03:00:00,sensor_1,20.56,57.37,0.003345,0.000737,0.000744,0.00794,0,0
2019-10-23 04:00:00,sensor_1,20.96,58.82,0.0038,0.001609,0.00131,0.01143,0,0
2019-10-23 05:00:00,sensor_1,20.71,60.23,0.003283,0.000724,0.001264,0.010575,0,1
2019-10-23 06:00:00,sensor_1,20.71,58.61,0.001666,0.001019,0.000867,0.007278,1,1
2019-10-23 07:00:00,sensor_1,20.04,59.21,0.000453,0.000752,0.001091,0.011473,0,1
2019-10-23 08:00:00,sensor_1,19.88,58.76,0.00165,0.001241,0.001431,0.007181,0,1
2019-10-23 09:00:00,sensor_1,20.05,59.73,0.001761,0.001084,0.001278,0.00949,1,1
2019-10-23 10:00:00,sensor_1,20.08,57.78,0.000751,0.001519,0.001006,0.005336,1,1
2019-10-23 11:00:00,sensor_1,20.73,59.12,0.003092,0.000861,0.001174,0.008904,0,1
2019-10-23 12:00:00,sensor_1,20.95,58.16,0.003356,0.000338,0.000737,0.00664,1,1
2019-10-23 13:00:00,sensor_1,22.31,58.03,0.006512,0.000116,0.001346,0.006682,1,1
2019-10-23 14:00:00,sensor_1,22.47,54.77,0.005557,0.001866,0.000995,0.002645,1,1
2019-10-23 15:00:00,sensor_1,23.01,54.53,0.008642,0.000524,0.000969,0.005795,0,1
2019-10-23 16:00:00,sensor_1,23.69,55.22,0.009832,0.001755,0.001107,0.007647,1,1
2019-10-23 17:00:00,sensor_1,24.37,53.33,0.010526,2.5e-05,0.001128,0.005943,0,1
2019-10-23 18:00:00,sensor_1,25.48,53.82,0.011797,0.001486,0.000994,0.007633,0,1
2019-10-23 19:00:00,sensor_1,26.08,54.55,0.012769,0.001581,0.001156,0.006324,0,1
2019-10-23 20:00:00,sensor_1,25.64,51.12,0.01214,0.001507,0.000848,0.005617,0,1
2019-10-23 21:00:00,sensor_1,25.93,51.78,0.012399,0.001563,0.000769,0.004505,0,0
2019-10-23 22:00:00,sensor_1,25.32,48.96,0.012831,0.00104,0.000585,0.003512,0,0
2019-10-23 23:00:00,sensor_1,25.05,51.15,0.012282,0.000728,0.00115,0.003027,0,0
2019-10-24 00:00:00,sensor_1,24.35,51.51,0.01168,0.001615,0.001288,0.004066,0,0
2019-10-24 01:00:00,sensor_1,23.22,54.68,0.007713,0.001958,0.000864,0.006938,0,0
2019-10-24 02:00:00,sensor_1,22.26,55.74,0.008456,0.00126,0.001743,0.004521,1,0
2019-10-24 03:00:00,sensor_1,21.31,55.04,0.004519,0.000731,0.000758,0.006334,0,0
2019-10-24 04:00:00,sensor_1,20.88,55.74,0.003052,0.001229,0.000775,0.009067,0,0
2019-10-24 05:00:00,sensor_1,19.95,60.48,0.002443,0.00095,0.000791,0.00937,0,1
2019-10-24 06:00:00,sensor_1,19.5,59.97,0.00062,0.00172,0.000891,0.006523,1,1
2019-10-24 07:00:00,sensor_1,18.94,62.43,0.000149,0.001715,0.000778,0.007165,0,1
2019-10-24 08:00:00,sensor_1,19.03,62.96,0.000342,0.001553,0.0015,0.009928,0,1
2019-10-24 09:00:00,sensor_1,18.48,60.44,0.002484,0.000878,0.001101,0.004873,0,1
2019-10-24 10:00:00,sensor_1,19.17,58.66,0.00132,0.001005,0.00095,0.010193,0,1
2019-10-24 11:00:00,sensor_1,19.7,56.81,0.003307,0.00086,0.000869,0.009201,0,1
2019-10-24 12:00:00,sensor_1,20.13,59.81,0.001289,8.9e-05,0.000861,0.005315,0,1
2019-10-24 13:00:00,sensor_1,20.49,56.38,0.003077,0.001517,0.001253,0.003759,0,1
2019-10-24 14:00:00,sensor_1,21.14,54.76,0.004001,0.000903,0.00104,0.005229,1,1
2019-10-24 15:00:00,sensor_1,21.76,53.48,0.004651,0.001519,0.000659,0.007874,1,1
2019-10-24 16:00:00,sensor_1,22.91,52.12,0.007741,0.000872,0.00123,0.003308,0,1
2019-10-24 17:00:00,sensor_1,23.36,51.87,0.008101,0.001822,0.001064,0.001626,1,1
2019-10-24 18:00:00,sensor_1,23.42,50.8,0.008254,0.001988,0.001336,0.003806,0,1
2019-10-24 19:00:00,sensor_1,23.64,55.14,0.010019,0.000405,0.000899,0.005101,1,1
2019-10-24 20:00:00,sensor_1,23.93,52.46,0.00893,0.002389,0.001204,0.004559,0,1
2019-10-24 21:00:00,sensor_1,23.72,52.78,0.010918,8.2e-05,0.000431,0.005398,0,1
2019-10-24 22:00:00,sensor_1,23.53,54.24,0.008892,0.001157,0.001157,0.006958,0,0
2019-10-24 23:00:00,sensor_1,23.59,56.74,0.00864,0.000881,0.000948,0.006402,1,0
2019-10-25 00:00:00,sensor_1,22.64,57.03,0.0063,0.001051,0.001269,0.005889,0,0
2019-10-25 01:00:00,sensor_1,22.44,57.41,0.007403,0.00099,0.000955,0.007027,0,0
2019-10-25 02:00:00,sensor_1,22.36,57.12,0.007226,0.000949,0.001127,0.006512,0,0
2019-10-25 03:00:00,sensor_1,21.6,58.88,0.004802,0.001057,0.001364,0.007949,0,0
2019-10-25 04:00:00,sensor_1,20.71,60.69,0.002758,0.000926,0.000534,0.008271,1,0
2019-10-25 05:00:00,sensor_1,20.42,61.57,0.001931,0.001439,0.001279,0.00869,1,1
2019-10-25 06:00:00,sensor_1,19.21,61.11,0.000122,0.000934,0.000378,0.01023,0,1
2019-10-25 07:00:00,sensor_1,18.75,60.99,0.001389,0.000433,0.000754,0.007314,0,1
2019-10-25 08:00:00,sensor_1,18.0,61.27,0.001965,0.000482,0.001536,0.009987,1,1
2019-10-25 09:00:00,sensor_1,19.11,60.29,0.000988,0.001787,0.001179,0.007267,0,0
2019-10-25 10:00:00,sensor_1,19.04,59.41,0.000637,0.001004,0.00104,0.001441,0,1
2019-10-25 11:00:00,sensor_1,18.9,58.44,0.001213,0.001366,0.000994,0.009906,1,1
2019-10-25 12:00:00,sensor_1,19.46,55.73,8.5e-05,0.002015,0.001756,0.004016,0,1
2019-10-25 13:00:00,sensor_1,19.95,55.82,0.002528,0.000875,0.001041,0.005854,0,1
2019-10-25 14:00:00,sensor_1,21.09,57.2,0.002787,0.000816,0.000744,0.009041,1,1
2019-10-25 15:00:00,sensor_1,22.38,52.31,0.006812,0.00019,0.001118,0.000746,0,1
2019-10-25 16:00:00,sensor_1,22.98,52.18,0.007777,0.000919,0.001175,0.005506,1,0
2019-10-25 17:00:00,sensor_1,23.17,49.89,0.008732,0.001796,0.001395,0.001401,1,1
2019-10-25 18:00:00,sensor_1,23.22,51.31,0.008933,0.000803,0.001115,0.000118,1,1
2019-10-25 19:00:00,sensor_1,24.27,49.21,0.009986,0.001416,0.000904,0.005587,1,1
2019-10-25 20:00:00,sensor_1,24.13,50.81,0.010864,0.000636,0.000594,0.004012,0,0
2019-10-25 21:00:00,sensor_1,24.44,51.7,0.011535,0.001373,0.00176,0.004235,1,1
2019-10-25 22:00:00,sensor_1,24.29,48.82,0.010236,0.001451,0.001167,0.001076,0,0
2019-10-25 23:00:00,sensor_1,23.05,48.77,0.007834,0.001068,0.000979,0.001931,0,0
2019-10-26 00:00:00,sensor_1,22.65,52.45,0.007311,0.000937,0.000914,0.004732,0,0
2019-10-26 01:00:00,sensor_1,21.31,52.37,0.005557,0.001336,0.000634,0.001885,0,0
2019-10-26 02:00:00,sensor_1,20.63,53.46,0.002748,0.000523,0.000523,0.004478,0,0
2019-10-26 03:00:00,sensor_1,19.68,53.63,0.003511,0.000987,0.001084,0.009541,0,0
2019-10-26 04:00:00,sensor_1,18.81,56.02,0.000944,0.000638,0.00067,0.005777,0,0
2019-10-26 05:00:00,sensor_1,18.0,57.93,0.000241,0.00143,0.000983,0.006455,0,1
2019-10-26 06:00:00,sensor_1,18.0,58.57,0.000765,0.001079,0.000775,0.008298,0,1
2019-10-26 07:00:00,sensor_1,18.0,58.88,0.001858,0.0009,0.001177,0.009009,1,1
2019-10-26 08:00:00,sensor_1,18.0,61.1,0.002127,0.001083,0.00048,0.012277,0,1
2019-10-26 09:00:00,sensor_1,18.0,61.97,0.000317,0.000121,0.00083,0.002529,0,1
2019-10-26 10:00:00,sensor_1,18.0,60.85,0.003209,0.001606,0.000833,0.009199,1,1
2019-10-26 11:00:00,sensor_1,18.05,59.29,0.00355,0.000796,0.001449,0.004074,0,1
2019-10-26 12:00:00,sensor_1,19.08,57.11,0.000805,0.000569,0.001089,0.003647,0,1
2019-10-26 13:00:00,sensor_1,20.31,54.34,0.003811,0.000716,0.000662,0.002973,1,1
2019-10-26 14:00:00,sensor_1,20.86,54.43,0.002673,0.000804,0.000837,0.005775,1,1
2019-10-26 15:00:00,sensor_1,21.17,54.13,0.005002,0.000787,0.000576,0.004145,1,1
2019-10-26 16:00:00,sensor_1,21.72,51.17,0.007341,0.001535,0.001259,0.002002,1,1
2019-10-26 17:00:00,sensor_1,22.58,52.07,0.006913,0.00085,0.000809,0.003907,0,1
2019-10-26 18:00:00,sensor_1,22.85,55.06,0.006451,0.001076,0.00096,0.006668,0,1
2019-10-26 19:00:00,sensor_1,22.67,52.55,0.008218,0.000959,0.000883,0.003708,0,1
2019-10-26 20:00:00,sensor_1,23.38,54.31,0.009416,0.000792,0.001066,0.003514,1,1
2019-10-26 21:00:00,sensor_1,22.79,55.16,0.007668,0.001692,0.001121,0.007409,1,1
2019-10-26 22:00:00,sensor_1,22.57,54.9,0.008197,0.001085,0.000769,0.006064,0,0
2019-10-26 23:00:00,sensor_1,22.33,57.06,0.00539,0.001668,0.000543,0.009425,0,0
2019-10-27 00:00:00,sensor_1,22.32,58.72,0.004836,0.001205,0.000772,0.008645,0,0
2019-10-27 01:00:00,sensor_1,21.29,58.08,0.004591,9.4e-05,0.001172,0.004768,0,0
2019-10-27 02:00:00,sensor_1,20.53,60.8,0.002927,0.00044,0.000908,0.007768,0,0
2019-10-27 03:00:00,sensor_1,19.62,60.79,0.001857,0.001044,0.000143,0.00957,0,0
2019-10-27 04:00:00,sensor_1,18.09,61.42,3.7e-05,0.000338,0.001102,0.007642,0,0
2019-10-27 05:00:00,sensor_1,18.0,62.72,0.003488,0.001104,0.000815,0.004956,1,1
2019-10-27 06:00:00,sensor_1,18.0,66.12,0.002638,0.000844,0.000971,0.009792,1,1
2019-10-27 07:00:00,sensor_1,18.0,65.18,0.002454,0.00075,0.001286,0.010582,0,1
2019-10-27 08:00:00,sensor_1,18.0,63.36,0.001573,0.000973,0.00107,0.00917,1,1
2019-10-27 09:00:00,sensor_1,18.0,66.23,0.000815,0.000954,0.000975,0.009354,0,1
2019-10-27 10:00:00,sensor_1,18.0,65.1,0.001863,0.000971,0.00109,0.01118,0,0
2019-10-27 11:00:00,sensor_1,18.58,64.87,0.00255,0.000837,0.001739,0.00997,0,1
2019-10-27 12:00:00,sensor_1,19.55,61.52,0.001383,0.000921,0.000897,0.007987,0,1
2019-10-27 13:00:00,sensor_1,19.9,61.89,0.002066,0.000986,0.000681,0.009228,0,1
2019-10-27 14:00:00,sensor_1,21.26,61.03,0.006177,0.001058,0.000897,0.006502,1,1
2019-10-27 15:00:00,sensor_1,22.0,57.67,0.005123,0.001143,0.001189,0.002954,1,1
2019-10-27 16:00:00,sensor_1,23.12,58.11,0.01081,0.001421,0.001044,0.00689,1,1
2019-10-27 17:00:00,sensor_1,23.28,56.6,0.007349,0.000694,0.000914,0.007588,1,1
2019-10-27 18:00:00,sensor_1,23.86,52.92,0.010598,0.001144,0.001164,0.000523,1,1
2019-10-27 19:00:00,sensor_1,24.0,51.78,0.009826,0.000871,0.001302,0.004008,0,1
2019-10-27 20:00:00,sensor_1,24.21,52.29,0.008929,0.001039,0.000709,0.004939,0,1
2019-10-27 21:00:00,sensor_1,23.92,49.74,0.010512,0.001174,0.000983,0.002976,1,1
2019-10-27 22:00:00,sensor_1,24.24,51.2,0.011413,0.001259,0.000606,0.003458,0,0
2019-10-27 23:00:00,sensor_1,23.87,53.21,0.006921,0.001303,0.000632,0.005662,0,0
2019-10-28 00:00:00,sensor_1,23.35,54.48,0.007711,0.00094,0.000942,0.005125,0,0
2019-10-28 01:00:00,sensor_1,22.05,57.0,0.005155,0.001139,0.001193,0.00652,0,0
2019-10-28 02:00:00,sensor_1,20.83,58.62,0.004402,0.001952,0.000742,0.004141,0,0
2019-10-28 03:00:00,sensor_1,19.83,62.42,0.002653,0.0001,0.001456,0.009132,0,0
2019-10-28 04:00:00,sensor_1,18.97,58.24,0.001852,0.001025,0.001425,0.004655,0,0
2019-10-28 05:00:00,sensor_1,18.46,58.65,0.000904,0.0013,0.001471,0.006727,0,1
2019-10-28 06:00:00,sensor_1,18.49,62.64,0.003511,0.001241,0.000999,0.008017,0,1
2019-10-28 07:00:00,sensor_1,18.0,60.52,0.000801,0.001029,0.001518,0.007911,0,1
2019-10-28 08:00:00,sensor_1,18.2,60.3,0.000623,0.000994,0.000939,0.00818,0,1
2019-10-28 09:00:00,sensor_1,18.0,59.08,0.002451,0.001026,0.001079,0.008398,1,1
2019-10-28 10:00:00,sensor_1,19.16,61.39,0.00129,0.00132,0.000769,0.007251,1,1
2019-10-28 11:00:00,sensor_1,19.79,60.99,0.001898,0.000736,0.000986,0.005612,0,1
2019-10-28 12:00:00,sensor_1,20.31,59.06,0.002652,0.001537,0.001181,0.010648,1,1
2019-10-28 13:00:00,sensor_1,21.19,56.82,0.004652,0.001182,0.000544,0.006562,0,1
2019-10-28 14:00:00,sensor_1,22.44,54.06,0.007413,0.001542,0.001146,0.003959,0,1
2019-10-28 15:00:00,sensor_1,23.15,54.12,0.007925,0.000985,0.001234,0.001749,0,1
2019-10-28 16:00:00,sensor_1,23.57,54.1,0.009196,0.002131,0.000826,0.003428,0,1
2019-10-28 17:00:00,sensor_1,24.34,51.24,0.009902,0.001506,0.001181,0.00733,1,1
2019-10-28 18:00:00,sensor_1,24.84,49.55,0.012167,0.000495,0.000692,0.005172,0,1
2019-10-28 19:00:00,sensor_1,24.54,49.84,0.010509,0.001644,0.000521,5e-05,1,1
2019-10-28 20:00:00,sensor_1,24.47,46.87,0.011799,0.00147,0.001147,0.000621,0,1
2019-10-28 21:00:00,sensor_1,24.18,47.03,0.010243,0.001215,0.00058,0.001549,0,1
2019-10-28 22:00:00,sensor_1,23.84,50.0,0.01127,0.001617,0.0014,0.003728,0,0
2019-10-28 23:00:00,sensor_1,23.32,48.86,0.009693,0.000767,0.000891,0.000491,1,0
2019-10-29 00:00:00,sensor_1,22.69,50.7,0.008219,0.001154,0.001526,0.001576,0,0
2019-10-29 01:00:00,sensor_1,21.95,51.2,0.005635,0.000804,0.000591,0.002835,0,0
2019-10-29 02:00:00,sensor_1,21.48,52.66,0.005584,0.000446,0.000292,0.004634,0,0
2019-10-29 03:00:00,sensor_1,20.3,54.58,0.00155,0.001204,0.000912,0.003697,0,0
2019-10-29 04:00:00,sensor_1,19.29,55.5,0.001041,0.001289,0.001091,0.007855,0,0
2019-10-29 05:00:00,sensor_1,18.7,55.28,0.000933,0.000795,0.000474,0.005028,1,1
2019-10-29 06:00:00,sensor_1,18.06,56.02,0.000286,0.000378,0.001081,0.006383,1,1
2019-10-29 07:00:00,sensor_1,18.0,57.85,0.001133,0.001389,0.000814,0.007936,0,1
2019-10-29 08:00:00,sensor_1,18.0,57.82,0.00092,0.001777,0.001413,0.006463,0,1
2019-10-29 09:00:00,sensor_1,18.0,58.27,0.001324,0.000506,0.001171,0.006892,1,1
2019-10-29 10:00:00,sensor_1,18.0,58.59,0.001003,0.000721,0.001206,0.006622,1,1
2019-10-29 11:00:00,sensor_1,18.47,56.6,0.001736,0.001255,0.000639,0.006917,0,1
2019-10-29 12:00:00,sensor_1,19.36,57.86,0.001905,0.001602,0.001328,0.005759,0,1
2019-10-29 13:00:00,sensor_1,20.34,56.31,0.004701,0.000509,0.001053,0.005833,1,1
2019-10-29 14:00:00,sensor_1,20.46,53.23,0.002206,0.000429,0.001042,0.004601,1,1
2019-10-29 15:00:00,sensor_1,21.61,54.12,0.004408,0.000378,0.001078,0.005054,1,1
2019-10-29 16:00:00,sensor_1,22.88,54.78,0.009922,0.000513,0.000693,0.001414,0,1
2019-10-29 17:00:00,sensor_1,23.45,51.9,0.006926,0.00043,0.000657,0.003107,1,1
2019-10-29 18:00:00,sensor_1,24.3,51.05,0.010814,0.000475,0.001353,0.002019,1,1
2019-10-29 19:00:00,sensor_1,23.75,49.47,0.008774,0.001018,0.000996,0.003792,1,1
2019-10-29 20:00:00,sensor_1,24.15,50.31,0.012513,0.001017,0.00093,0.00515,0,1
2019-10-29 21:00:00,sensor_1,23.8,48.84,0.009873,0.000764,0.000785,0.001187,0,1
2019-10-29 22:00:00,sensor_1,24.43,49.39,0.009477,0.001014,0.001478,0.000295,0,0
2019-10-29 23:00:00,sensor_1,23.39,52.54,0.009687,0.000862,0.001057,0.007635,0,0
2019-10-30 00:00:00,sensor_1,22.92,54.46,0.005637,0.001255,0.001232,0.002326,1,0
2019-10-30 01:00:00,sensor_1,22.26,55.92,0.006662,0.002218,0.000869,0.006713,0,0
2019-10-30 02:00:00,sensor_1,21.17,56.06,0.004706,0.00159,0.000475,0.004864,0,0
2019-10-30 03:00:00,sensor_1,20.91,60.62,0.003363,0.001864,0.001076,0.008937,0,0
2019-10-30 04:00:00,sensor_1,20.72,58.67,0.004592,0.001656,0.000898,0.005594,0,0
2019-10-30 05:00:00,sensor_1,19.78,64.17,0.001813,0.000942,0.000404,0.014764,1,1
2019-10-30 06:00:00,sensor_1,18.75,61.88,0.002247,0.001309,0.000433,0.010607,0,1
2019-10-30 07:00:00,sensor_1,18.73,63.99,0.001313,0.001488,0.000851,0.010059,0,1
2019-10-30 08:00:00,sensor_1,18.42,60.12,0.001264,0.001618,0.000772,0.009633,0,1
2019-10-30 09:00:00,sensor_1,18.55,62.27,0.002399,0.001764,0.000982,0.009934,0,1
2019-10-30 10:00:00,sensor_1,18.36,60.19,5.5e-05,0.001688,0.001072,0.005648,1,1
2019-10-30 11:00:00,sensor_1,18.88,60.52,0.000136,0.000304,0.000702,0.002888,0,1
2019-10-30 12:00:00,sensor_1,20.07,59.33,0.003829,0.001252,0.00129,0.007443,0,1
2019-10-30 13:00:00,sensor_1,20.43,61.04,0.003124,0.001435,0.000829,0.003929,0,1
2019-10-30 14:00:00,sensor_1,22.21,62.85,0.006449,0.000951,0.001177,0.005575,0,1
2019-10-30 15:00:00,sensor_1,23.05,58.51,0.007685,0.000947,0.000818,0.007063,1,1
2019-10-30 16:00:00,sensor_1,23.73,54.87,0.00923,0.000623,0.001072,0.004961,1,1
2019-10-30 17:00:00,sensor_1,23.7,53.5,0.009429,0.001614,0.000994,0.003727,1,1
2019-10-30 18:00:00,sensor_1,24.16,57.09,0.008963,0.00169,0.001076,0.005954,1,1
2019-10-30 19:00:00,sensor_1,24.12,55.04,0.011185,0.000795,0.000791,0.003794,1,1
2019-10-30 20:00:00,sensor_1,24.44,54.41,0.011681,0.000608,0.001022,0.00432,1,1
2019-10-30 21:00:00,sensor_1,24.73,57.2,0.011838,0.001562,0.000312,0.00508,0,1
2019-10-30 22:00:00,sensor_1,24.46,57.74,0.009731,0.001485,0.000888,0.003732,0,0
2019-10-30 23:00:00,sensor_1,24.47,58.75,0.012253,0.001543,0.001184,0.008019,1,0
2019-10-31 00:00:00,sensor_1,23.44,58.8,0.010072,0.001674,0.000696,0.004857,0,0
2019-10-31 01:00:00,sensor_1,22.22,63.0,0.008244,0.000913,0.001002,0.007217,0,0
2019-10-31 02:00:00,sensor_1,21.6,61.72,0.004755,0.001038,0.001188,0.002326,0,0
2019-10-31 03:00:00,sensor_1,20.77,60.99,0.00424,0.000675,0.001258,0.007735,0,0
2019-10-31 04:00:00,sensor_1,19.96,63.35,0.001747,0.001148,0.000735,0.009829,0,0
2019-10-31 05:00:00,sensor_1,19.93,62.14,0.003134,0.000454,0.000777,0.010495,1,1
2019-10-31 06:00:00,sensor_1,19.49,63.63,0.000662,0.001601,0.000812,0.005576,0,1
2019-10-31 07:00:00,sensor_1,18.66,63.93,6.3e-05,0.000692,0.001546,0.008064,1,1
2019-10-31 08:00:00,sensor_1,18.52,62.46,0.001134,0.001728,0.001006,0.009179,1,1
2019-10-31 09:00:00,sensor_1,18.9,62.31,0.000378,0.000808,0.000752,0.009885,1,1
2019-10-31 10:00:00,sensor_1,19.55,62.13,0.001391,0.000267,0.001537,0.003672,0,1
2019-10-31 11:00:00,sensor_1,19.53,58.47,0.001164,0.001425,0.000947,0.006853,0,1
2019-10-31 12:00:00,sensor_1,19.68,57.64,0.000648,0.000886,0.001058,0.006963,0,1
2019-10-31 13:00:00,sensor_1,20.83,56.5,0.001868,0.001662,0.001653,0.006805,0,1
2019-10-31 14:00:00,sensor_1,21.64,58.63,0.007407,0.001201,0.000873,0.006802,1,1
2019-10-31 15:00:00,sensor_1,22.02,57.35,0.00622,0.000222,0.001386,0.003409,0,1
2019-10-31 16:00:00,sensor_1,22.33,57.05,0.006877,0.001119,0.00156,0.005961,1,1
2019-10-31 17:00:00,sensor_1,23.3,59.26,0.007794,0.000899,0.000781,0.006396,1,1
2019-10-31 18:00:00,sensor_1,22.71,55.72,0.007392,0.001267,0.000599,0.002722,1,1
2019-10-31 19:00:00,sensor_1,23.74,58.58,0.010849,0.001959,0.001247,0.004685,1,1
2019-10-31 20:00:00,sensor_1,23.59,57.05,0.007367,0.001194,0.000575,0.007801,0,1
2019-10-31 21:00:00,sensor_1,23.32,56.9,0.006614,0.001243,0.001147,0.005326,0,1
2019-10-31 22:00:00,sensor_1,22.64,58.22,0.00656,0.001352,0.000457,0.005635,0,0
2019-10-31 23:00:00,sensor_1,23.08,57.52,0.008387,0.001067,0.001223,0.0084,0,0
2019-11-01 00:00:00,sensor_1,21.68,59.17,0.004609,0.00072,0.00128,0.00608,0,0
2019-11-01 01:00:00,sensor_1,20.6,61.44,0.004507,0.000515,0.00134,0.006034,1,0
2019-11-01 02:00:00,sensor_1,20.49,62.13,0.0033,0.000917,0.001317,0.006437,1,0
2019-11-01 03:00:00,sensor_1,19.38,63.1,0.000411,4.5e-05,0.001192,0.006919,0,0
2019-11-01 04:00:00,sensor_1,18.49,62.15,0.002344,0.001106,0.000934,0.007024,0,0
2019-11-01 05:00:00,sensor_1,18.0,61.51,0.004197,0.000871,0.000924,0.01091,0,1
2019-11-01 06:00:00,sensor_1,18.0,62.74,0.003879,0.000325,0.001187,0.007041,1,1
2019-11-01 07:00:00,sensor_1,18.0,59.87,0.003179,0.001492,0.000868,0.005645,0,1
2019-11-01 08:00:00,sensor_1,18.0,60.65,0.001125,0.001035,0.000188,0.009292,0,1
2019-11-01 09:00:00,sensor_1,18.0,61.25,0.001088,0.000147,0.001189,0.005573,0,0
2019-11-01 10:00:00,sensor_1,18.0,61.78,0.000225,0.001426,0.000914,0.008968,0,1
2019-11-01 11:00:00,sensor_1,18.73,60.56,0.002981,0.001068,0.000819,0.009099,1,1
2019-11-01 12:00:00,sensor_1,18.92,58.25,0.000227,0.001113,0.001153,0.010063,0,1
2019-11-01 13:00:00,sensor_1,19.6,57.31,0.001595,0.000902,0.000889,0.003697,1,1
2019-11-01 14:00:00,sensor_1,20.43,59.58,0.003259,0.00125,0.000707,0.005573,0,1
